player,clan,gold,date
#2CRGVCU0,#PJY9PP98,45,2021-08-04
#2CRGVCU0,#PJY9PP98,45,2021-08-23
#2CRGVCU0,#PJY9PP98,50,2021-09-04
#2CRGVCU0,#PJY9PP98,30,2021-09-20
#2CRGVCU0,#PJY9PP98,45,2021-10-30
#2GRUQP9VL,#PJY9PP98,15,2021-09-13
#2GRUQP9VL,#PJY9PP98,35,2021-10-01
#9PLYCU229,#PJY9PP98,25,2021-10-20
#9PLYCU229,#PJY9PP98,30,2021-08-23
#9PLYCU229,#PJY9PP98,30,2021-09-22
#9PLYCU229,#PJY9PP98,40,2021-10-22
#9PLYCU229,#PJY9PP98,45,2021-09-17
#9PLYCU229,#PJY9PP98,35,2021-09-04
#9PLYCU229,#PJY9PP98,20,2021-11-02
#9PLYCU229,#PJY9PP98,25,2021-08-24
#9PLYCU229,#PJY9PP98,35,2021-11-08
#9PLYCU229,#PJY9PP98,15,2021-09-13
#8092RGP8J,#PJY9PP98,20,2021-09-08
#8092RGP8J,#PJY9PP98,45,2021-08-09
#8092RGP8J,#PJY9PP98,15,2021-09-27
#8092RGP8J,#PJY9PP98,25,2021-08-22
#8092RGP8J,#PJY9PP98,20,2021-10-14
#8092RGP8J,#PJY9PP98,35,2021-08-26
#8092RGP8J,#PJY9PP98,40,2021-10-21
#9089JPLQ,#PJY9PP98,20,2021-10-16
#9089JPLQ,#PJY9PP98,25,2021-10-25
#9089JPLQ,#PJY9PP98,15,2021-08-24
#22JYR8PR,#PJY9PP98,40,2021-08-20
#22JYR8PR,#PJY9PP98,15,2021-09-30
#22JYR8PR,#PJY9PP98,50,2021-08-14
#8R2JCGPC,#PJY9PP98,25,2021-10-30
#8R2JCGPC,#PJY9PP98,30,2021-08-07
#8R2JCGPC,#PJY9PP98,30,2021-09-02
#8R2JCGPC,#PJY9PP98,50,2021-11-07
#8R2JCGPC,#PJY9PP98,35,2021-09-23
#8R2JCGPC,#PJY9PP98,25,2021-09-10
#8R2JCGPC,#PJY9PP98,20,2021-09-24
#8R2JCGPC,#PJY9PP98,55,2021-09-06
#8R2JCGPC,#PJY9PP98,40,2021-08-06
#2GG9JCCRR,#PJY9PP98,50,2021-10-01
#2LY2GGVR,#PJY9PP98,40,2021-08-30
#2LY2GGVR,#PJY9PP98,15,2021-08-28
#2LY2GGVR,#PJY9PP98,15,2021-09-07
#2LY2GGVR,#PJY9PP98,25,2021-10-10
#2LY2GGVR,#PJY9PP98,55,2021-10-03
#2LY2GGVR,#PJY9PP98,50,2021-09-25
#2LY2GGVR,#PJY9PP98,45,2021-11-04
#R8000P88,#PJY9PP98,30,2021-10-05
#R8000P88,#PJY9PP98,25,2021-08-25
#R8000P88,#PJY9PP98,35,2021-10-15
#R8000P88,#PJY9PP98,35,2021-08-22
#R8000P88,#PJY9PP98,35,2021-09-11
#R8000P88,#PJY9PP98,35,2021-10-29
#R8000P88,#PJY9PP98,20,2021-09-09
#R8000P88,#PJY9PP98,45,2021-11-05
#R8000P88,#PJY9PP98,30,2021-10-09
#2YC9QC8L9,#PJY9PP98,15,2021-10-27
#2YC9QC8L9,#PJY9PP98,35,2021-11-10
#2YC9QC8L9,#PJY9PP98,25,2021-10-04
#2JL08GY0,#PJY9PP98,45,2021-10-28
#2JL08GY0,#PJY9PP98,30,2021-10-09
#2JL08GY0,#PJY9PP98,15,2021-08-30
#2JL08GY0,#PJY9PP98,45,2021-11-05
#2CGUPJJU,#PJY9PP98,15,2021-10-17
#2CGUPJJU,#PJY9PP98,25,2021-10-08
#8PY0RCUYG,#PJY9PP98,20,2021-09-21
#8PY0RCUYG,#PJY9PP98,40,2021-08-06
#8PY0RCUYG,#PJY9PP98,40,2021-09-06
#8PY0RCUYG,#PJY9PP98,50,2021-08-17
#928UL0RR,#PJY9PP98,55,2021-10-28
#L98JYVL,#Y0QR0Y2U,40,2021-11-01
#L98JYVL,#Y0QR0Y2U,50,2021-10-25
#GVLGLJPL,#Y0QR0Y2U,25,2021-09-24
#GVLGLJPL,#Y0QR0Y2U,50,2021-10-19
#GVLGLJPL,#Y0QR0Y2U,15,2021-10-31
#GVLGLJPL,#Y0QR0Y2U,55,2021-09-16
#GVLGLJPL,#Y0QR0Y2U,45,2021-11-10
#89LY9LU2Y,#Y0QR0Y2U,25,2021-10-31
#89LY9LU2Y,#Y0QR0Y2U,45,2021-10-02
#89LY9LU2Y,#Y0QR0Y2U,25,2021-10-13
#89LY9LU2Y,#Y0QR0Y2U,55,2021-08-27
#89LY9LU2Y,#Y0QR0Y2U,35,2021-09-12
#89LY9LU2Y,#Y0QR0Y2U,50,2021-10-15
#9V20UYCRU,#Y0QR0Y2U,50,2021-08-23
#9V20UYCRU,#Y0QR0Y2U,55,2021-08-24
#9V20UYCRU,#Y0QR0Y2U,15,2021-10-03
#9V20UYCRU,#Y0QR0Y2U,40,2021-11-11
#9V20UYCRU,#Y0QR0Y2U,20,2021-10-09
#9V20UYCRU,#Y0QR0Y2U,45,2021-08-15
#9V20UYCRU,#Y0QR0Y2U,55,2021-09-09
#9V20UYCRU,#Y0QR0Y2U,55,2021-08-22
#UCC8QQPU,#Y0QR0Y2U,45,2021-09-26
#UCC8QQPU,#Y0QR0Y2U,35,2021-09-06
#UCC8QQPU,#Y0QR0Y2U,40,2021-11-01
#92R9QJYYQ,#Y0QR0Y2U,50,2021-09-13
#92R9QJYYQ,#Y0QR0Y2U,55,2021-11-06
#92R9QJYYQ,#Y0QR0Y2U,30,2021-10-06
#L92P8VU9V,#Y0QR0Y2U,35,2021-10-03
#L92P8VU9V,#Y0QR0Y2U,25,2021-08-12
#L92P8VU9V,#Y0QR0Y2U,50,2021-09-11
#L92P8VU9V,#Y0QR0Y2U,45,2021-10-08
#L92P8VU9V,#Y0QR0Y2U,25,2021-11-08
#L92P8VU9V,#Y0QR0Y2U,40,2021-08-10
#L92P8VU9V,#Y0QR0Y2U,15,2021-08-12
#9YYCUUYRP,#Y0QR0Y2U,25,2021-09-20
#9YYCUUYRP,#Y0QR0Y2U,15,2021-09-26
#9YYCUUYRP,#Y0QR0Y2U,50,2021-08-08
#9YYCUUYRP,#Y0QR0Y2U,25,2021-09-05
#9YYCUUYRP,#Y0QR0Y2U,50,2021-08-29
#9YYCUUYRP,#Y0QR0Y2U,50,2021-10-16
#VUJYUJLY,#Y0QR0Y2U,15,2021-08-09
#VUJYUJLY,#Y0QR0Y2U,15,2021-08-27
#VUJYUJLY,#Y0QR0Y2U,30,2021-08-04
#VUJYUJLY,#Y0QR0Y2U,15,2021-09-20
#VUJYUJLY,#Y0QR0Y2U,25,2021-10-21
#2VUJQQVGR,#Y0QR0Y2U,20,2021-11-03
#2VUJQQVGR,#Y0QR0Y2U,40,2021-10-06
#2VUJQQVGR,#Y0QR0Y2U,50,2021-08-08
#2VUJQQVGR,#Y0QR0Y2U,45,2021-09-16
#2VUJQQVGR,#Y0QR0Y2U,40,2021-10-12
#2VUJQQVGR,#Y0QR0Y2U,30,2021-08-13
#2VUJQQVGR,#Y0QR0Y2U,25,2021-10-02
#2VUJQQVGR,#Y0QR0Y2U,20,2021-09-12
#2VUJQQVGR,#Y0QR0Y2U,50,2021-09-27
#2VUJQQVGR,#Y0QR0Y2U,40,2021-08-29
#8PV2R08L,#Y0QR0Y2U,45,2021-10-10
#8PV2R08L,#Y0QR0Y2U,25,2021-09-01
#8PV2R08L,#Y0QR0Y2U,30,2021-10-08
#8PV2R08L,#Y0QR0Y2U,15,2021-08-10
#8PV2R08L,#Y0QR0Y2U,40,2021-11-04
#8PV2R08L,#Y0QR0Y2U,55,2021-10-30
#8PV2R08L,#Y0QR0Y2U,40,2021-09-07
#88ULRRLP,#Y0QR0Y2U,25,2021-09-20
#88ULRRLP,#Y0QR0Y2U,45,2021-10-09
#88ULRRLP,#Y0QR0Y2U,30,2021-10-01
#88ULRRLP,#Y0QR0Y2U,40,2021-10-18
#88ULRRLP,#Y0QR0Y2U,40,2021-11-03
#88ULRRLP,#Y0QR0Y2U,50,2021-11-03
#88ULRRLP,#Y0QR0Y2U,45,2021-08-05
#9PUUCCY9J,#Y0QR0Y2U,50,2021-08-31
#9PUUCCY9J,#Y0QR0Y2U,15,2021-08-18
#9PUUCCY9J,#Y0QR0Y2U,20,2021-10-25
#9PUUCCY9J,#Y0QR0Y2U,40,2021-10-02
#9PUUCCY9J,#Y0QR0Y2U,40,2021-11-04
#28YC8C2R,#Y0QR0Y2U,45,2021-08-12
#28YC8C2R,#Y0QR0Y2U,25,2021-10-30
#28YC8C2R,#Y0QR0Y2U,15,2021-09-24
#28YC8C2R,#Y0QR0Y2U,40,2021-09-29
#28YC8C2R,#Y0QR0Y2U,30,2021-09-20
#28YC8C2R,#Y0QR0Y2U,55,2021-08-25
#28YC8C2R,#Y0QR0Y2U,20,2021-10-09
#28YC8C2R,#Y0QR0Y2U,40,2021-10-11
#28YC8C2R,#Y0QR0Y2U,40,2021-08-08
#J9LQGLL8,#Y0QR0Y2U,15,2021-10-12
#J9LQGLL8,#Y0QR0Y2U,50,2021-11-02
#J9LQGLL8,#Y0QR0Y2U,45,2021-08-15
#9RJQ0YG9R,#Y0QR0Y2U,30,2021-11-10
#9RJQ0YG9R,#Y0QR0Y2U,15,2021-08-22
#9RJQ0YG9R,#Y0QR0Y2U,35,2021-08-12
#9RJQ0YG9R,#Y0QR0Y2U,25,2021-10-12
#9RJQ0YG9R,#Y0QR0Y2U,15,2021-08-04
#9RJQ0YG9R,#Y0QR0Y2U,50,2021-09-24
#9RJQ0YG9R,#Y0QR0Y2U,55,2021-10-13
#9RJQ0YG9R,#Y0QR0Y2U,30,2021-08-06
#YJ2LJU2CR,#Y0QR0Y2U,30,2021-09-05
#YLQQGJ2Q,#Y0QR0Y2U,25,2021-10-21
#YLQQGJ2Q,#Y0QR0Y2U,30,2021-09-06
#YLQQGJ2Q,#Y0QR0Y2U,35,2021-08-14
#YLQQGJ2Q,#Y0QR0Y2U,20,2021-10-23
#YLQQGJ2Q,#Y0QR0Y2U,15,2021-10-06
#YLQQGJ2Q,#Y0QR0Y2U,25,2021-08-15
#YLQQGJ2Q,#Y0QR0Y2U,25,2021-09-11
#YLQQGJ2Q,#Y0QR0Y2U,30,2021-10-06
#YLQQGJ2Q,#Y0QR0Y2U,45,2021-09-04
#L00RCJYG2,#Y0QR0Y2U,35,2021-10-29
#L00RCJYG2,#Y0QR0Y2U,15,2021-10-18
#2P2LVRG99,#Y0QR0Y2U,30,2021-09-11
#2P2LVRG99,#Y0QR0Y2U,30,2021-10-08
#2P2LVRG99,#Y0QR0Y2U,20,2021-08-04
#2P2LVRG99,#Y0QR0Y2U,15,2021-10-04
#Y8G9CU2LV,#Y0QR0Y2U,25,2021-09-08
#Y8G9CU2LV,#Y0QR0Y2U,45,2021-11-09
#2VLPYG0RL,#Y0QR0Y2U,25,2021-09-26
#2VLPYG0RL,#Y0QR0Y2U,50,2021-10-10
#2VLPYG0RL,#Y0QR0Y2U,55,2021-10-02
#2VLPYG0RL,#Y0QR0Y2U,25,2021-10-20
#2VLPYG0RL,#Y0QR0Y2U,25,2021-09-23
#2VLPYG0RL,#Y0QR0Y2U,15,2021-08-26
#2VLPYG0RL,#Y0QR0Y2U,50,2021-11-02
#P82YUQ9QY,#Y0QR0Y2U,55,2021-08-22
#9YJ08GG08,#Y0QR0Y2U,40,2021-08-27
#P8YQU9LL2,#Y0QR0Y2U,50,2021-08-13
#P8YQU9LL2,#Y0QR0Y2U,50,2021-08-30
#P8YQU9LL2,#Y0QR0Y2U,30,2021-09-26
#P8YQU9LL2,#Y0QR0Y2U,35,2021-08-19
#P8YQU9LL2,#Y0QR0Y2U,40,2021-09-05
#P8YQU9LL2,#Y0QR0Y2U,40,2021-09-08
#P8YQU9LL2,#Y0QR0Y2U,40,2021-09-01
#P8YQU9LL2,#Y0QR0Y2U,55,2021-10-30
#P8YQU9LL2,#Y0QR0Y2U,45,2021-08-23
#P8YQU9LL2,#Y0QR0Y2U,25,2021-10-04
#8UCQYJLP8,#Y0QR0Y2U,45,2021-09-11
#8UCQYJLP8,#Y0QR0Y2U,35,2021-10-16
#8UCQYJLP8,#Y0QR0Y2U,25,2021-08-10
#8UCQYJLP8,#Y0QR0Y2U,45,2021-11-05
#8UCQYJLP8,#Y0QR0Y2U,20,2021-08-16
#8UCQYJLP8,#Y0QR0Y2U,20,2021-08-09
#8UCQYJLP8,#Y0QR0Y2U,55,2021-10-04
#8UCQYJLP8,#Y0QR0Y2U,30,2021-11-04
#8UCQYJLP8,#Y0QR0Y2U,30,2021-10-20
#C2QCRP0J,#Y0QR0Y2U,50,2021-10-16
#C2QCRP0J,#Y0QR0Y2U,20,2021-08-28
#C2QCRP0J,#Y0QR0Y2U,30,2021-08-10
#828JLGVYC,#Y0QR0Y2U,50,2021-10-21
#828JLGVYC,#Y0QR0Y2U,50,2021-09-10
#828JLGVYC,#Y0QR0Y2U,25,2021-08-11
#828JLGVYC,#Y0QR0Y2U,20,2021-09-25
#828JLGVYC,#Y0QR0Y2U,45,2021-11-04
#828JLGVYC,#Y0QR0Y2U,40,2021-10-06
#GL9299QG,#Y0QR0Y2U,15,2021-11-10
#GL9299QG,#Y0QR0Y2U,20,2021-10-27
#Q2CGJ8JQ,#Y0QR0Y2U,25,2021-10-11
#Q2CGJ8JQ,#Y0QR0Y2U,35,2021-09-21
#Q2CGJ8JQ,#Y0QR0Y2U,40,2021-10-10
#Q2CGJ8JQ,#Y0QR0Y2U,30,2021-10-04
#Q2CGJ8JQ,#Y0QR0Y2U,35,2021-09-11
#Q2CGJ8JQ,#Y0QR0Y2U,25,2021-11-09
#Q2CGJ8JQ,#Y0QR0Y2U,50,2021-09-11
#Q2CGJ8JQ,#Y0QR0Y2U,35,2021-08-11
#Q2CGJ8JQ,#Y0QR0Y2U,55,2021-10-14
#Q2CGJ8JQ,#Y0QR0Y2U,25,2021-09-05
#92V2VRCVQ,#Y0QR0Y2U,35,2021-10-17
#92V2VRCVQ,#Y0QR0Y2U,20,2021-10-03
#92V2VRCVQ,#Y0QR0Y2U,40,2021-09-10
#92V2VRCVQ,#Y0QR0Y2U,55,2021-08-06
#92V2VRCVQ,#Y0QR0Y2U,35,2021-08-24
#92V2VRCVQ,#Y0QR0Y2U,55,2021-10-25
#92V2VRCVQ,#Y0QR0Y2U,25,2021-10-24
#92V2VRCVQ,#Y0QR0Y2U,20,2021-10-15
#8QP9UPUPG,#Y0QR0Y2U,35,2021-08-08
#8QP9UPUPG,#Y0QR0Y2U,25,2021-10-29
#8QP9UPUPG,#Y0QR0Y2U,55,2021-09-07
#8QP9UPUPG,#Y0QR0Y2U,25,2021-08-21
#8QP9UPUPG,#Y0QR0Y2U,20,2021-10-14
#8QP9UPUPG,#Y0QR0Y2U,50,2021-10-03
#22R2JCR2C,#Y0QR0Y2U,55,2021-10-29
#QRQ9UU9U8,#Y0QR0Y2U,50,2021-08-23
#QRQ9UU9U8,#Y0QR0Y2U,55,2021-09-24
#QRQ9UU9U8,#Y0QR0Y2U,25,2021-10-09
#QRQ9UU9U8,#Y0QR0Y2U,55,2021-10-23
#QRQ9UU9U8,#Y0QR0Y2U,40,2021-09-24
#QRQ9UU9U8,#Y0QR0Y2U,15,2021-09-18
#QRQ9UU9U8,#Y0QR0Y2U,35,2021-08-11
#QRQ9UU9U8,#Y0QR0Y2U,45,2021-09-08
#QRQ9UU9U8,#Y0QR0Y2U,15,2021-08-10
#QRQ9UU9U8,#Y0QR0Y2U,45,2021-10-07
#PV8LRVCJU,#Y0QR0Y2U,50,2021-08-11
#PV8LRVCJU,#Y0QR0Y2U,50,2021-09-20
#PV8LRVCJU,#Y0QR0Y2U,20,2021-10-23
#PV8LRVCJU,#Y0QR0Y2U,50,2021-11-07
#PV8LRVCJU,#Y0QR0Y2U,20,2021-08-12
#PV8LRVCJU,#Y0QR0Y2U,30,2021-10-17
#PV8LRVCJU,#Y0QR0Y2U,55,2021-08-14
#PV8LRVCJU,#Y0QR0Y2U,55,2021-10-14
#PV8LRVCJU,#Y0QR0Y2U,55,2021-09-20
#PV8LRVCJU,#Y0QR0Y2U,20,2021-10-22
#829YPQYLG,#Y0QR0Y2U,35,2021-08-15
#829YPQYLG,#Y0QR0Y2U,25,2021-09-13
#829YPQYLG,#Y0QR0Y2U,40,2021-08-07
#829YPQYLG,#Y0QR0Y2U,20,2021-09-27
#8982QVPQV,#Y0QR0Y2U,50,2021-10-01
#8982QVPQV,#Y0QR0Y2U,50,2021-10-12
#8982QVPQV,#Y0QR0Y2U,30,2021-11-07
#8982QVPQV,#Y0QR0Y2U,35,2021-09-17
#8982QVPQV,#Y0QR0Y2U,15,2021-09-20
#8982QVPQV,#Y0QR0Y2U,45,2021-10-07
#8982QVPQV,#Y0QR0Y2U,40,2021-10-28
#8982QVPQV,#Y0QR0Y2U,45,2021-08-05
#8982QVPQV,#Y0QR0Y2U,55,2021-08-22
#8982QVPQV,#Y0QR0Y2U,40,2021-08-14
#2GC2R2P2Y,#Y0QR0Y2U,35,2021-10-18
#2GC2R2P2Y,#Y0QR0Y2U,55,2021-08-26
#2GC2R2P2Y,#Y0QR0Y2U,20,2021-10-17
#2GC2R2P2Y,#Y0QR0Y2U,55,2021-09-10
#2GC2R2P2Y,#Y0QR0Y2U,40,2021-08-04
#2GC2R2P2Y,#Y0QR0Y2U,30,2021-09-06
#2GC2R2P2Y,#Y0QR0Y2U,35,2021-08-20
#2GC2R2P2Y,#Y0QR0Y2U,35,2021-08-31
#2GC2R2P2Y,#Y0QR0Y2U,55,2021-10-29
#2GC2R2P2Y,#Y0QR0Y2U,25,2021-10-21
#90PUP92J,#Y0QR0Y2U,30,2021-10-20
#2RUL98URQ,#Y0QR0Y2U,35,2021-08-07
#2RUL98URQ,#Y0QR0Y2U,30,2021-11-10
#9JC989C2U,#Y0QR0Y2U,55,2021-08-11
#PJC0QVC9U,#Y0QR0Y2U,35,2021-11-07
#PJC0QVC9U,#Y0QR0Y2U,45,2021-09-22
#PJC0QVC9U,#Y0QR0Y2U,50,2021-10-30
#PJC0QVC9U,#Y0QR0Y2U,20,2021-11-09
#PJC0QVC9U,#Y0QR0Y2U,35,2021-08-11
#PJC0QVC9U,#Y0QR0Y2U,35,2021-09-13
#PJC0QVC9U,#Y0QR0Y2U,40,2021-09-07
#PJC0QVC9U,#Y0QR0Y2U,40,2021-10-31
#PJC0QVC9U,#Y0QR0Y2U,20,2021-10-23
#PJC0QVC9U,#Y0QR0Y2U,45,2021-08-15
#2QULVQPRG,#Y0QR0Y2U,15,2021-09-26
#2QULVQPRG,#Y0QR0Y2U,45,2021-10-29
#2QULVQPRG,#Y0QR0Y2U,20,2021-08-21
#2QULVQPRG,#Y0QR0Y2U,45,2021-11-06
#2QULVQPRG,#Y0QR0Y2U,35,2021-09-06
#2QULVQPRG,#Y0QR0Y2U,45,2021-11-05
#8RYYCJG20,#Y0QR0Y2U,40,2021-11-10
#8RYYCJG20,#Y0QR0Y2U,25,2021-10-21
#2UL9YLPL0,#Y0QR0Y2U,15,2021-08-05
#2UL9YLPL0,#Y0QR0Y2U,15,2021-10-28
#2UL9YLPL0,#Y0QR0Y2U,45,2021-10-18
#2UL9YLPL0,#Y0QR0Y2U,55,2021-10-28
#2UL9YLPL0,#Y0QR0Y2U,55,2021-09-08
#2UL9YLPL0,#Y0QR0Y2U,55,2021-08-09
#2UL9YLPL0,#Y0QR0Y2U,50,2021-11-11
#2UL9YLPL0,#Y0QR0Y2U,50,2021-10-27
#2UL9YLPL0,#Y0QR0Y2U,20,2021-09-14
#8C9RQYV2J,#Y0QR0Y2U,15,2021-09-18
#8C9RQYV2J,#Y0QR0Y2U,40,2021-08-07
#8C9RQYV2J,#Y0QR0Y2U,55,2021-08-14
#8C9RQYV2J,#Y0QR0Y2U,55,2021-11-06
#8C9RQYV2J,#Y0QR0Y2U,45,2021-09-13
#8C9RQYV2J,#Y0QR0Y2U,35,2021-10-31
#8C9RQYV2J,#Y0QR0Y2U,30,2021-10-21
#8C9RQYV2J,#Y0QR0Y2U,40,2021-08-21
#8C9RQYV2J,#Y0QR0Y2U,50,2021-09-17
#8C9RQYV2J,#Y0QR0Y2U,40,2021-08-06
#820UJQUYY,#Y0QR0Y2U,15,2021-10-20
#820UJQUYY,#Y0QR0Y2U,35,2021-09-12
#820UJQUYY,#Y0QR0Y2U,45,2021-09-06
#820UJQUYY,#Y0QR0Y2U,25,2021-10-18
#820UJQUYY,#Y0QR0Y2U,40,2021-08-09
#820UJQUYY,#Y0QR0Y2U,15,2021-09-16
#820UJQUYY,#Y0QR0Y2U,35,2021-09-03
#820UJQUYY,#Y0QR0Y2U,45,2021-10-29
#820UJQUYY,#Y0QR0Y2U,50,2021-11-04
#820UJQUYY,#Y0QR0Y2U,50,2021-10-18
#2J9LPRYR,#Y0QR0Y2U,55,2021-08-25
#2J9LPRYR,#Y0QR0Y2U,20,2021-09-10
#2J9LPRYR,#Y0QR0Y2U,55,2021-10-20
#8282YYRL,#Y0QR0Y2U,35,2021-11-10
#8282YYRL,#Y0QR0Y2U,30,2021-09-15
#8282YYRL,#Y0QR0Y2U,20,2021-08-06
#8282YYRL,#Y0QR0Y2U,30,2021-10-01
#8282YYRL,#Y0QR0Y2U,30,2021-10-19
#8282YYRL,#Y0QR0Y2U,20,2021-10-25
#8282YYRL,#Y0QR0Y2U,35,2021-10-30
#8282YYRL,#Y0QR0Y2U,45,2021-10-23
#8282YYRL,#Y0QR0Y2U,50,2021-09-16
#RCYQYPLG,#Y0QR0Y2U,25,2021-11-01
#RCYQYPLG,#Y0QR0Y2U,15,2021-09-28
#RCYQYPLG,#Y0QR0Y2U,40,2021-09-18
#RCYQYPLG,#Y0QR0Y2U,35,2021-09-16
#RCYQYPLG,#Y0QR0Y2U,55,2021-11-02
#CLRJ9999,#PV2G9U2L,40,2021-10-29
#CLRJ9999,#PV2G9U2L,55,2021-10-15
#CLRJ9999,#PV2G9U2L,35,2021-10-04
#CLRJ9999,#PV2G9U2L,40,2021-08-07
#CLRJ9999,#PV2G9U2L,20,2021-09-12
#CLRJ9999,#PV2G9U2L,30,2021-08-10
#CLRJ9999,#PV2G9U2L,50,2021-10-06
#U9PU9LQV,#PV2G9U2L,15,2021-09-19
#U9PU9LQV,#PV2G9U2L,35,2021-10-31
#U9PU9LQV,#PV2G9U2L,30,2021-08-15
#U9PU9LQV,#PV2G9U2L,45,2021-09-02
#98YPGGJJ,#PV2G9U2L,20,2021-09-07
#98YPGGJJ,#PV2G9U2L,40,2021-09-20
#98YPGGJJ,#PV2G9U2L,55,2021-10-17
#98YPGGJJ,#PV2G9U2L,15,2021-09-13
#98YPGGJJ,#PV2G9U2L,25,2021-11-07
#98YPGGJJ,#PV2G9U2L,45,2021-08-11
#98YPGGJJ,#PV2G9U2L,30,2021-08-17
#98YPGGJJ,#PV2G9U2L,15,2021-08-28
#98YPGGJJ,#PV2G9U2L,45,2021-10-11
#98YPGGJJ,#PV2G9U2L,45,2021-09-21
#22CCRLQ0R,#PV2G9U2L,40,2021-08-20
#22CCRLQ0R,#PV2G9U2L,35,2021-11-06
#22CCRLQ0R,#PV2G9U2L,40,2021-10-07
#22CCRLQ0R,#PV2G9U2L,55,2021-11-06
#22CCRLQ0R,#PV2G9U2L,25,2021-08-20
#22CCRLQ0R,#PV2G9U2L,50,2021-08-25
#22CCRLQ0R,#PV2G9U2L,45,2021-09-13
#22CCRLQ0R,#PV2G9U2L,20,2021-10-06
#88U0V8C,#PV2G9U2L,40,2021-09-16
#88U0V8C,#PV2G9U2L,20,2021-08-04
#88U0V8C,#PV2G9U2L,20,2021-10-23
#88U0V8C,#PV2G9U2L,50,2021-09-27
#88U0V8C,#PV2G9U2L,30,2021-11-01
#88U0V8C,#PV2G9U2L,35,2021-08-10
#98LLQYJG,#PV2G9U2L,50,2021-10-26
#98LLQYJG,#PV2G9U2L,20,2021-09-12
#98LLQYJG,#PV2G9U2L,55,2021-08-23
#98LLQYJG,#PV2G9U2L,55,2021-09-01
#98LLQYJG,#PV2G9U2L,20,2021-10-11
#PQ9C2V8LY,#PV2G9U2L,30,2021-09-14
#PQ9C2V8LY,#PV2G9U2L,20,2021-08-03
#PQ9C2V8LY,#PV2G9U2L,25,2021-08-08
#PU9Y888V,#PV2G9U2L,55,2021-08-15
#PU9Y888V,#PV2G9U2L,30,2021-09-05
#2RL2R0J0C,#PV2G9U2L,50,2021-08-21
#2RL2R0J0C,#PV2G9U2L,35,2021-11-04
#2RL2R0J0C,#PV2G9U2L,30,2021-08-26
#2RL2R0J0C,#PV2G9U2L,45,2021-09-29
#2RL2R0J0C,#PV2G9U2L,15,2021-10-30
#RPUU9RY8,#PV2G9U2L,40,2021-08-11
#RPUU9RY8,#PV2G9U2L,35,2021-08-08
#RPUU9RY8,#PV2G9U2L,25,2021-08-31
#RPUU9RY8,#PV2G9U2L,20,2021-10-30
#RPUU9RY8,#PV2G9U2L,25,2021-09-26
#RPUU9RY8,#PV2G9U2L,40,2021-10-14
#RPUU9RY8,#PV2G9U2L,55,2021-10-17
#RPUU9RY8,#PV2G9U2L,45,2021-10-17
#P29Q09C9V,#PV2G9U2L,45,2021-09-26
#P29Q09C9V,#PV2G9U2L,20,2021-10-12
#2PJ988U2,#PV2G9U2L,30,2021-10-17
#2PJ988U2,#PV2G9U2L,45,2021-08-17
#2PJ988U2,#PV2G9U2L,25,2021-10-21
#2PJ988U2,#PV2G9U2L,45,2021-10-12
#2PJ988U2,#PV2G9U2L,25,2021-09-06
#2PJ988U2,#PV2G9U2L,15,2021-09-23
#2PJ988U2,#PV2G9U2L,55,2021-09-21
#2PJ988U2,#PV2G9U2L,15,2021-10-16
#2PJ988U2,#PV2G9U2L,30,2021-09-09
#909UCGUYJ,#PV2G9U2L,25,2021-10-05
#82LP8CPJ8,#PV2G9U2L,55,2021-09-25
#82LP8CPJ8,#PV2G9U2L,50,2021-08-22
#82LP8CPJ8,#PV2G9U2L,40,2021-10-31
#82LP8CPJ8,#PV2G9U2L,35,2021-09-28
#82LP8CPJ8,#PV2G9U2L,30,2021-09-18
#82LP8CPJ8,#PV2G9U2L,40,2021-09-15
#82LP8CPJ8,#PV2G9U2L,25,2021-11-06
#82LP8CPJ8,#PV2G9U2L,50,2021-10-04
#82LP8CPJ8,#PV2G9U2L,55,2021-09-22
#82LP8CPJ8,#PV2G9U2L,40,2021-11-08
#2P8RV9UQ,#PV2G9U2L,55,2021-10-24
#2P8RV9UQ,#PV2G9U2L,20,2021-11-10
#2P8RV9UQ,#PV2G9U2L,40,2021-09-17
#2P8RV9UQ,#PV2G9U2L,25,2021-08-26
#2P8RV9UQ,#PV2G9U2L,25,2021-09-09
#2P8RV9UQ,#PV2G9U2L,20,2021-08-28
#2P8RV9UQ,#PV2G9U2L,35,2021-10-31
#2LGUPRCJP,#PV2G9U2L,40,2021-10-23
#2LGUPRCJP,#PV2G9U2L,55,2021-08-06
#2LGUPRCJP,#PV2G9U2L,20,2021-08-17
#2LGUPRCJP,#PV2G9U2L,40,2021-09-04
#2LGUPRCJP,#PV2G9U2L,45,2021-10-28
#2LGUPRCJP,#PV2G9U2L,35,2021-10-29
#2V20QJVR,#PV2G9U2L,30,2021-08-30
#2VVL0VJ89,#PV2G9U2L,30,2021-09-14
#8UYC22989,#PV2G9U2L,20,2021-10-04
#8UYC22989,#PV2G9U2L,40,2021-10-29
#LQ9J02P,#PV2G9U2L,25,2021-08-15
#LQ9J02P,#PV2G9U2L,55,2021-10-18
#Q9PGVUY8,#PV2G9U2L,45,2021-08-08
#Q9PGVUY8,#PV2G9U2L,15,2021-08-07
#Q9PGVUY8,#PV2G9U2L,25,2021-10-07
#Q9PGVUY8,#PV2G9U2L,55,2021-10-07
