player,deck,title,description,date,card,level
#2L9RJL2Q,553,Castilla y León ducks,From water does all life begin.,2021-10-06,26000045,8
#2L9RJL2Q,553,Castilla y León ducks,From water does all life begin.,2021-10-06,26000049,13
#2L9RJL2Q,553,Castilla y León ducks,From water does all life begin.,2021-10-06,26000058,8
#2L9RJL2Q,553,Castilla y León ducks,From water does all life begin.,2021-10-06,28000018,13
#2L9RJL2Q,553,Castilla y León ducks,From water does all life begin.,2021-10-06,26000023,5
#88JVUCJ,554,Navarra bears,"Bless the Maker and all His Water. Bless the coming and going of Him, May His passing cleanse the world. May He keep the world for his people.",2021-10-09,26000074,1
#88JVUCJ,554,Navarra bears,"Bless the Maker and all His Water. Bless the coming and going of Him, May His passing cleanse the world. May He keep the world for his people.",2021-10-09,26000021,11
#88JVUCJ,554,Navarra bears,"Bless the Maker and all His Water. Bless the coming and going of Him, May His passing cleanse the world. May He keep the world for his people.",2021-10-09,26000036,11
#88JVUCJ,554,Navarra bears,"Bless the Maker and all His Water. Bless the coming and going of Him, May His passing cleanse the world. May He keep the world for his people.",2021-10-09,26000001,13
#88JVUCJ,554,Navarra bears,"Bless the Maker and all His Water. Bless the coming and going of Him, May His passing cleanse the world. May He keep the world for his people.",2021-10-09,26000019,13
#88JVUCJ,554,Navarra bears,"Bless the Maker and all His Water. Bless the coming and going of Him, May His passing cleanse the world. May He keep the world for his people.",2021-10-09,26000015,8
#88JVUCJ,554,Navarra bears,"Bless the Maker and all His Water. Bless the coming and going of Him, May His passing cleanse the world. May He keep the world for his people.",2021-10-09,26000002,13
#88JVUCJ,554,Navarra bears,"Bless the Maker and all His Water. Bless the coming and going of Him, May His passing cleanse the world. May He keep the world for his people.",2021-10-09,26000010,13
#88JVUCJ,555,Principado de Asturias ducks,The mind can go either direction under stress — toward positive or toward negative: on or off. Think of it as a spectrum whose extremes are unconsciousness at the negative end and hyperconsciousness at the positive end. The way the mind will lean under stress is strongly influenced by training.,2021-10-08,26000001,13
#88JVUCJ,555,Principado de Asturias ducks,The mind can go either direction under stress — toward positive or toward negative: on or off. Think of it as a spectrum whose extremes are unconsciousness at the negative end and hyperconsciousness at the positive end. The way the mind will lean under stress is strongly influenced by training.,2021-10-08,26000026,3
#88JVUCJ,555,Principado de Asturias ducks,The mind can go either direction under stress — toward positive or toward negative: on or off. Think of it as a spectrum whose extremes are unconsciousness at the negative end and hyperconsciousness at the positive end. The way the mind will lean under stress is strongly influenced by training.,2021-10-08,26000074,1
#88JVUCJ,555,Principado de Asturias ducks,The mind can go either direction under stress — toward positive or toward negative: on or off. Think of it as a spectrum whose extremes are unconsciousness at the negative end and hyperconsciousness at the positive end. The way the mind will lean under stress is strongly influenced by training.,2021-10-08,27000005,11
#88JVUCJ,555,Principado de Asturias ducks,The mind can go either direction under stress — toward positive or toward negative: on or off. Think of it as a spectrum whose extremes are unconsciousness at the negative end and hyperconsciousness at the positive end. The way the mind will lean under stress is strongly influenced by training.,2021-10-08,26000008,13
#88JVUCJ,555,Principado de Asturias ducks,The mind can go either direction under stress — toward positive or toward negative: on or off. Think of it as a spectrum whose extremes are unconsciousness at the negative end and hyperconsciousness at the positive end. The way the mind will lean under stress is strongly influenced by training.,2021-10-08,26000017,11
#88JVUCJ,555,Principado de Asturias ducks,The mind can go either direction under stress — toward positive or toward negative: on or off. Think of it as a spectrum whose extremes are unconsciousness at the negative end and hyperconsciousness at the positive end. The way the mind will lean under stress is strongly influenced by training.,2021-10-08,26000052,11
#88JVUCJ,555,Principado de Asturias ducks,The mind can go either direction under stress — toward positive or toward negative: on or off. Think of it as a spectrum whose extremes are unconsciousness at the negative end and hyperconsciousness at the positive end. The way the mind will lean under stress is strongly influenced by training.,2021-10-08,27000000,13
#P8J2V2CQ,556,Región de Murcia oracles,There should be a science of discontent. People need hard times and oppression to develop psychic muscles.,2021-10-23,26000067,11
#P8J2V2CQ,556,Región de Murcia oracles,There should be a science of discontent. People need hard times and oppression to develop psychic muscles.,2021-10-23,26000047,13
#P8J2V2CQ,556,Región de Murcia oracles,There should be a science of discontent. People need hard times and oppression to develop psychic muscles.,2021-10-23,26000080,13
#P8J2V2CQ,556,Región de Murcia oracles,There should be a science of discontent. People need hard times and oppression to develop psychic muscles.,2021-10-23,26000003,11
#P8J2V2CQ,556,Región de Murcia oracles,There should be a science of discontent. People need hard times and oppression to develop psychic muscles.,2021-10-23,26000059,11
#P8J2V2CQ,556,Región de Murcia oracles,There should be a science of discontent. People need hard times and oppression to develop psychic muscles.,2021-10-23,28000012,8
#P8J2V2CQ,556,Región de Murcia oracles,There should be a science of discontent. People need hard times and oppression to develop psychic muscles.,2021-10-23,26000007,8
#P8J2V2CQ,556,Región de Murcia oracles,There should be a science of discontent. People need hard times and oppression to develop psychic muscles.,2021-10-23,26000001,13
#P8J2V2CQ,557,Principado de Asturias sorcerors,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-09-12,28000007,8
#P8J2V2CQ,557,Principado de Asturias sorcerors,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-09-12,28000017,13
#P8J2V2CQ,557,Principado de Asturias sorcerors,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-09-12,26000010,14
#P8J2V2CQ,557,Principado de Asturias sorcerors,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-09-12,26000037,5
#P8J2V2CQ,557,Principado de Asturias sorcerors,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-09-12,26000069,1
#P8J2V2CQ,557,Principado de Asturias sorcerors,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-09-12,26000055,5
#P8J2V2CQ,557,Principado de Asturias sorcerors,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-09-12,28000006,8
#P8J2V2CQ,557,Principado de Asturias sorcerors,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-09-12,26000028,11
#80V8U9U0J,558,Castilla y León people,The mind can go either direction under stress — toward positive or toward negative: on or off. Think of it as a spectrum whose extremes are unconsciousness at the negative end and hyperconsciousness at the positive end. The way the mind will lean under stress is strongly influenced by training.,2021-10-11,27000001,11
#80V8U9U0J,558,Castilla y León people,The mind can go either direction under stress — toward positive or toward negative: on or off. Think of it as a spectrum whose extremes are unconsciousness at the negative end and hyperconsciousness at the positive end. The way the mind will lean under stress is strongly influenced by training.,2021-10-11,26000036,11
#80V8U9U0J,558,Castilla y León people,The mind can go either direction under stress — toward positive or toward negative: on or off. Think of it as a spectrum whose extremes are unconsciousness at the negative end and hyperconsciousness at the positive end. The way the mind will lean under stress is strongly influenced by training.,2021-10-11,26000069,1
